"","sp.pop","Genus_species","Common_name","Population","Habitat_type","Habitat_open","Habitat_closed","Habitat_cat","Habitat_heterogenity","Activity_pattern","DisperseM","DisperseF","solitaryM","solitaryF","Solitary","MF","MF_adult_off","MFF","FMM","FFMM","FF","MM","Sex_specific_group","Sex_specific_solitaryM","Sex_specific_solitaryF","Sibling","Nbr_of_studies","Nbr_social_units","Nbr_papers_for_each_field_sites","IVSO","Main1","Main2","calculation_main_SO","foraging_style","level_of_society","Disruption","Locomotion","mean_Male_all","mean_Female_all","mean_other_all","sd_Male_all","sd_Female_all","sd_other_all","mean_Fruits_all","mean_Seeds_all","mean_Leaves_all","mean_Flowers_all","mean_Animal_all","sd_Fruits_all","sd_Seeds_all","sd_Leaves_all","sd_Flowers_all","sd_Animals_all","IVSO_prop","IVSOint","superfamily"
"319","pop","Eulemur_rufus","Rufous Brown Lemur","Kirindy Forest, Madagascar","Forest",0,1,"closed",1,"Cathemeral",NA,NA,NA,NA,NA,NA,NA,NA,2,24,NA,NA,NA,NA,NA,NA,NA,26,3,"wp","FFMM","FFMM",0.923076923,"groups","one","none","AR",2.04,2.126666667,2.01,0.217025344,0.249064918,0.36373067,46.06666667,NA,44.71666667,3.1,NA,21.1095555,NA,23.89729762,1.272792206,NA,0.076923077,2,"Lemuroidea"
"335","pop","Galagoides_zanzibaricus","Kenya Coast Dwarf Galago","Gedi Ruins National Monument, Monbasa","Forest",0,1,"closed",1,"Nocturnal",NA,NA,NA,NA,NA,4,NA,4,NA,1,1,NA,NA,NA,NA,NA,NA,9,1,"wp","MF","MFF",0.444444444,"solitary"," ","none","AR",0.15,0.137,0.14,NA,NA,NA,6.5,NA,NA,NA,47.5,2.121320344,NA,NA,NA,6.363961031,0.555555556,5,"Lorisoidea"
"337","pop","Gorilla_beringei","Mountain Gorilla","Mount Visoke, Parc des Volcans, Central Africa","Forest",0,1,"closed",1,"Diurnal",NA,NA,2,NA,NA,NA,NA,8,4,26,NA,7,NA,NA,NA,NA,NA,38,9,"wp","FFMM","FFMM",0.684210526,"groups","ff","yes","BOTH",161.25,81.83333333,NA,1.767766953,23.3470198,NA,10.7,NA,42.7,0.405,0.1,7.071067812,NA,35.07249635,0.431335137,NA,0.315789474,12,"Hominoidea"
"338","pop","Gorilla_beringei","Mountain Gorilla","Bwindi Impenetrable National Park, Uganda","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,NA,NA,3,NA,7,NA,NA,NA,NA,NA,NA,NA,10,3,"wp","FFMM","FFMM",0.7,"groups","ff","yes","BOTH",161.25,81.83333333,NA,1.767766953,23.3470198,NA,10.7,NA,42.7,0.405,0.1,7.071067812,NA,35.07249635,0.431335137,NA,0.3,3,"Hominoidea"
"340","pop","Gorilla_gorilla","Western Lowland Gorilla","Kahuzi-Biega National Park, Congo","Forest",0,1,"closed",1,"Diurnal",NA,NA,1,NA,NA,NA,NA,13,NA,4,3,NA,NA,1,NA,NA,NA,18,1,"wp","MFF","MFF",0.722222222,"groups","ff","yes","BOTH",161.1466667,71.5,NA,19.26573469,NA,NA,14.7,NA,2,NA,NA,NA,NA,NA,NA,NA,0.277777778,5,"Hominoidea"
"341","pop","Gorilla_gorilla","Western Lowland Gorilla","Bai Hoku, Central Africa","Forest",0,1,"closed",1,"Diurnal",NA,NA,2,NA,NA,1,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,4,5,"wp","MFF","MFF",0.5,"groups","one","none","BOTH",161.1466667,71.5,NA,19.26573469,NA,NA,14.7,NA,2,NA,NA,NA,NA,NA,NA,NA,0.5,2,"Hominoidea"
"342","pop","Gorilla_gorilla","Western Lowland Gorilla","Mbeli Bai, Congo","Forest_Wetland",0,1,"closed",2,"Diurnal",NA,NA,7,NA,NA,1,NA,15,3,2,NA,1,NA,NA,NA,NA,NA,21,2,"wp","MFF","MFF",0.714285714,"groups","one","none","BOTH",161.1466667,71.5,NA,19.26573469,NA,NA,14.7,NA,2,NA,NA,NA,NA,NA,NA,NA,0.285714286,6,"Hominoidea"
"343","pop","Gorilla_gorilla","Western Lowland Gorilla","Odzala National Park, Congo","Forest_Wetland",0,1,"closed",2,"Diurnal",NA,NA,2,NA,NA,6,NA,30,NA,6,NA,3,NA,NA,NA,NA,NA,42,2,"wp","MFF","MFF",0.714285714,"groups","one","none","BOTH",161.1466667,71.5,NA,19.26573469,NA,NA,14.7,NA,2,NA,NA,NA,NA,NA,NA,NA,0.285714286,12,"Hominoidea"
"344","pop","Gorilla_gorilla","Western Lowland Gorilla","Batéké Plateau, Congo","Forest_Grassland",1,1,"both",2,"Diurnal",NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,NA,NA,NA,NA,4,1,"wp","FFMM","FFMM",0.5,"groups","one","none","BOTH",161.1466667,71.5,NA,19.26573469,NA,NA,14.7,NA,2,NA,NA,NA,NA,NA,NA,NA,0.5,2,"Hominoidea"
"345","pop","Gorilla_gorilla","Western Lowland Gorilla","Batéké Plateau, Gabon","Forest_Grassland",1,1,"both",2,"Diurnal",NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,3,2,"wp","FFMM","FFMM",0.666666667,"groups","one","none","BOTH",161.1466667,71.5,NA,19.26573469,NA,NA,14.7,NA,2,NA,NA,NA,NA,NA,NA,NA,0.333333333,0,"Hominoidea"
"347","pop","Hapalemur_alaotrensis","Lac Alaotra Gentle Lemur","Lake Alaotra, Madagascar","Forest",0,1,"closed",1,"Cathemeral",NA,NA,NA,NA,NA,19,NA,4,5,9,NA,NA,NA,NA,NA,NA,NA,37,3,"wp","MF","MF",0.513513514,"groups","one","none","AR",NA,NA,1.239,NA,NA,NA,NA,2.1,48.3,0.1,NA,NA,NA,NA,NA,NA,0.486486486,17,"Lemuroidea"
"349","pop","Hapalemur_aureus","Golden Bamboo Lemur","Ranomafana, Madagascar","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,"none","MF","MF",1,"groups","one","none","AR",1.517,1.3725,1.496666667,0.004242641,0.024748737,0.072341781,4,NA,91,1,NA,NA,NA,NA,NA,NA,0,0,"Lemuroidea"
"351","pop","Hapalemur_griseus","Gray Bamboo Lemur","Ranomafana, Madagascar","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,"none","MFF","MFF",1,"groups","one","none","AR",0.882833333,0.829466667,0.823333333,0.122415617,0.138241287,0.120554275,5,NA,92,NA,NA,NA,NA,NA,NA,NA,0,0,"Lemuroidea"
"353","pop","Hapalemur_meridionalis","Southern Bamboo Lemur","Madena Littoral Forest, Madagascar","Forest",0,1,"closed",1,"Cathemeral_Diurnal",NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,1,NA,NA,NA,NA,NA,4,1,"wp","FFMM","FFMM",0.5,"groups","one","none","AR",1.06875,1.075,0.961,NA,NA,0.156977705,18.58,NA,43.03,12.78,NA,NA,NA,NA,NA,NA,0.5,2,"Lemuroidea"
"356","pop","Hoolock_hoolock","Western Hoolock Gibbon","Chunati, Bengladesh","Forest",0,1,"closed",1,"Diurnal",2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,"none","MF","MF",1,"groups","one","none","AR",6.885,6.49,6.88,0.021213203,0.551543289,NA,62,2,27,4,NA,NA,NA,NA,NA,NA,0,0,"Hominoidea"
"357","pop","Hoolock_hoolock","Western Hoolock Gibbon","Assam, India","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,"none","MF","MF",1,"groups","one","none","AR",6.885,6.49,6.88,0.021213203,0.551543289,NA,62,2,27,4,NA,NA,NA,NA,NA,NA,0,0,"Hominoidea"
"358","pop","Hoolock_hoolock","Western Hoolock Gibbon","Kalacherra, Bengladesh","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"none","MF","MF",1,"groups","one","none","AR",6.885,6.49,6.88,0.021213203,0.551543289,NA,62,2,27,4,NA,NA,NA,NA,NA,NA,0,0,"Hominoidea"
"359","pop","Hoolock_hoolock","Western Hoolock Gibbon","Lawashara, Bengladesh","Forest",0,1,"closed",1,"Diurnal",NA,1,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3,"none","MF","MF",1,"groups","one","none","AR",6.885,6.49,6.88,0.021213203,0.551543289,NA,62,2,27,4,NA,NA,NA,NA,NA,NA,0,0,"Hominoidea"
"360","pop","Hoolock_hoolock","Western Hoolock Gibbon","West Garo Hills, India","Forest",0,1,"closed",1,"Diurnal",1,NA,NA,NA,NA,25,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,31,1,"wp","MF","MF",0.806451613,"groups","one","none","AR",6.885,6.49,6.88,0.021213203,0.551543289,NA,62,2,27,4,NA,NA,NA,NA,NA,NA,0.193548387,5,"Hominoidea"
"361","pop","Hoolock_hoolock","Western Hoolock Gibbon","North-Eastern India","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,10,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,12,1,"wp","MF","MF",0.833333333,"groups","one","none","AR",6.885,6.49,6.88,0.021213203,0.551543289,NA,62,2,27,4,NA,NA,NA,NA,NA,NA,0.166666667,2,"Hominoidea"
"363","pop","Hoolock_leuconedys","Eastern Hoolock Gibbon","Nankang Nature Park, China","Forest",0,1,"closed",1,"Diurnal",NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"none","MF","MF",1,"groups","one","none","AR",NA,NA,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Hominoidea"
"364","pop","Hoolock_leuconedys","Eastern Hoolock Gibbon","Yunnan, China","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,"wp","MF","MF",0.777777778,"groups","one","none","AR",NA,NA,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.222222222,1,"Hominoidea"
"367","pop","Hylobates_agilis","Agile Gibbon","Gunung Palung Reserve, Indonesia","Forest",0,1,"closed",1,"Diurnal",4,2,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,1,"none","MF","MF",1,"groups","one","none","AR",6.255,6.35,6,0.770746391,0.070710678,NA,55.5,NA,31.5,11.5,2,3.535533906,NA,10.60660172,12.02081528,1.414213562,0,0,"Hominoidea"
"368","pop","Hylobates_agilis","Agile Gibbon","Padang, Sumatra, Indonesia","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"none","MF","MF",1,"groups","one","none","AR",6.255,6.35,6,0.770746391,0.070710678,NA,55.5,NA,31.5,11.5,2,3.535533906,NA,10.60660172,12.02081528,1.414213562,0,0,"Hominoidea"
"370","pop","Hylobates_albibarbis","Bornean White-Bearded Gibbon","Sabangau, Indonesia","Forest_Wetland",0,1,"closed",2,"Diurnal",1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"none","MF","MF",1,"groups","one","none","AR",5.45,6.45,NA,NA,NA,NA,63,NA,25,5,1,NA,NA,NA,NA,NA,0,0,"Hominoidea"
"371","pop","Hylobates_albibarbis","Bornean White-Bearded Gibbon","Kalamitan, Indonesia","Forest_Wetland",0,1,"closed",2,"Diurnal",NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,"none","MF","MF",1,"groups","one","none","AR",5.45,6.45,NA,NA,NA,NA,63,NA,25,5,1,NA,NA,NA,NA,NA,0,0,"Hominoidea"
"373","pop","Hylobates_muelleri","East Bornean Gray Gibbon","Sabah, Borneo","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"none","MF","MF",1,"groups","one","yes","AR",5.63,5.37,5.5,NA,NA,NA,57.5,NA,23.8,12.1,0.8,NA,NA,NA,NA,NA,0,0,"Hominoidea"
"375","pop","Hylobates_klossii","Kloss's Gibbon","Siberut Island, Indonesia","Forest",0,1,"closed",1,"Diurnal",NA,2,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,3,"none","MF","MF",1,"groups","one","yes","AR",5.67,5.92,5.8,NA,NA,NA,72,NA,2,NA,25,NA,NA,NA,NA,NA,0,0,"Hominoidea"
"377","pop","Hylobates_lar","Lar Gibbon","Ketembe Research Station, Indonesia","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,"none","MF","MF",1,"groups","one","yes","AR",5.81,5.33,5.62,0.155563492,0.042426407,0.028284271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Hominoidea"
"378","pop","Hylobates_lar","Lar Gibbon","Khao Yai National Park, Thailand","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,35,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,42,6,"wp","MF","MF",0.833333333,"groups","one","yes","AR",5.81,5.33,5.62,0.155563492,0.042426407,0.028284271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666667,7,"Hominoidea"
"379","pop","Hylobates_lar","Lar Gibbon","Huai Kha Khaeng Wildlife Sanctuary, Thailand","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"none","MF","MF",1,"groups","one","none","AR",5.81,5.33,5.62,0.155563492,0.042426407,0.028284271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Hominoidea"
"381","pop","Hylobates_moloch","Moloch/Silvery Gibbon","Gunung Halimun Salak National Park, Java, Indonesia","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,"wp","MF","MF",0.8,"groups","one","none","AR",6.58,6.25,NA,NA,NA,NA,62,NA,31,6.5,NA,1.414213562,NA,9.899494937,7.778174593,NA,0.2,0,"Hominoidea"
"382","pop","Hylobates_moloch","Moloch/Silvery Gibbon","Cagar Alam Leuweung Sancang, Java, Indonesia","Forest",0,1,"closed",1,"Diurnal",NA,2,NA,NA,NA,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,6,1,"wp","MF","MF",0.833333333,"groups","one","none","AR",6.58,6.25,NA,NA,NA,NA,62,NA,31,6.5,NA,1.414213562,NA,9.899494937,7.778174593,NA,0.166666667,1,"Hominoidea"
"384","pop","Hylobates_muelleri","Müller's Gibbon","Kutai Nature Reserve, Indonesia","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"none","MF","MF",1,"groups","one","none","AR",5.983333333,5.673333333,5.35,0.720023148,0.630581742,NA,59.16666667,4.5,32.6,9.55,1.4,2.466441431,NA,9.114823092,3.606244584,0.848528137,0,0,"Hominoidea"
"385","pop","Hylobates_muelleri","Müller's Gibbon","Mentoko Camp, Indonesia","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"none","MF","MF",1,"groups","one","none","AR",5.983333333,5.673333333,5.35,0.720023148,0.630581742,NA,59.16666667,4.5,32.6,9.55,1.4,2.466441431,NA,9.114823092,3.606244584,0.848528137,0,0,"Hominoidea"
"387","pop","Hylobates_pileatus","Pileated Gibbon","Khao Soi Dao Wildlife Sanctuary, Thailand","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,11,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1,"wp","MF","MF",0.916666667,"groups","one","none","AR",6.65,6.56,5.47,1.626345597,1.58391919,NA,71,NA,13,NA,15,NA,NA,NA,NA,NA,0.083333333,0,"Hominoidea"
"388","pop","Hylobates_pileatus","Pileated Gibbon","Khao Yai National Park, Thailand","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2,"none","MF","MF",1,"groups","one","none","AR",6.65,6.56,5.47,1.626345597,1.58391919,NA,71,NA,13,NA,15,NA,NA,NA,NA,NA,0,0,"Hominoidea"
"389","pop","Hylobates_pileatus","Pileated Gibbon","Khao Ang Rue Nai Wildlife Sanctuary, Thailand","forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"none","MF","MF",1,"groups","one","none","AR",6.65,6.56,5.47,1.626345597,1.58391919,NA,71,NA,13,NA,15,NA,NA,NA,NA,NA,0,0,"Hominoidea"
"391","pop","Indri_indri","Indri","Maromizaha Forest, Madagascar","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,"none","MF","MF",1,"groups"," ","none","AR",5.83,6.84,6.893333333,NA,NA,0.752351868,25,10,62.5,NA,NA,NA,NA,NA,NA,NA,0,0,"Lemuroidea"
"392","pop","Indri_indri","Indri","Alanamazoatra, Madagascar","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,5,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,7,2,"wp","MF","MF",0.714285714,"groups"," ","none","AR",5.83,6.84,6.893333333,NA,NA,0.752351868,25,10,62.5,NA,NA,NA,NA,NA,NA,NA,0.285714286,2,"Lemuroidea"
"395","pop","Oreonax_flavicauda","Peruvian Yellow-tailed Wooly Monkey","Peroles, Peru","Artificial_Forest_Grassland",1,1,"both",3,"Diurnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,3,1,"none","FFMM","FFMM",1,"groups","one","none","AR",8.825,5.85,7.25,0.459619408,0.212132034,NA,46.3,NA,23.3,1.8,19.1,NA,NA,NA,NA,NA,0,0,"Ceboidea"
"397","pop","Lagothrix_lagotricha","Humboldt's Wooly Monkey","La Macarena, Columbia","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,1,"none","FFMM","FFMM",1,"groups","one","none"," ",8.2864,6.178,NA,1.131847516,0.69248923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Ceboidea"
"398","pop","Lagothrix_lagotricha","Humboldt's Wooly Monkey","Estacion Biologica Caparu Colombia","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,"none","FFMM","FFMM",1,"groups","one","none"," ",8.2864,6.178,NA,1.131847516,0.69248923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Ceboidea"
"399","pop","Lagothrix_lagotricha","Humboldt's Wooly Monkey","Tinigua National Park Colombia","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,10,2,"none","FFMM","FFMM",1,"groups","one","none"," ",8.2864,6.178,NA,1.131847516,0.69248923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Ceboidea"
"402","pop","Lagothrix_poeppigii","Silvery Woolly Monkey","Tiputini Biodiversity Station, Ecuador","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,1,"none","FFMM","FFMM",1,"groups","one","none","AR",8.5,6,7.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Ceboidea"
"403","pop","Lagothrix_poeppigii","Silvery Woolly Monkey","Yasuni National Park Ecuador","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,5,2,"none","FFMM","FFMM",1,"groups","one","none","AR",8.5,6,7.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Ceboidea"
"405","pop","Lemur_catta","Ring-Tailed Lemur","Beza Mahaflahy, Madagascar","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,13,3,"none","FFMM","FFMM",1,"groups","one","none","BOTH",2.1907,2.20725,2.198666667,0.027294322,0.003889087,0.012055428,60.5,NA,31.66666667,6.666666667,1,12.3794184,NA,10.69267662,1.527525232,NA,0,0,"Lemuroidea"
"406","pop","Lemur_catta","Ring-Tailed Lemur","Berenty Private Reserve, Southeastern Madagascar","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,NA,NA,1,NA,23,NA,NA,NA,NA,NA,NA,NA,24,4,"wp","FFMM","FFMM",0.958333333,"groups","ff","none","BOTH",2.1907,2.20725,2.198666667,0.027294322,0.003889087,0.012055428,60.5,NA,31.66666667,6.666666667,1,12.3794184,NA,10.69267662,1.527525232,NA,0.041666667,1,"Lemuroidea"
"408","pop","Leontopithecus_caissara","Black-Faced Lion Tamarin","Ariri region Cananenia Sao Paulo, Brazil","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,"wp","MF","MF",1,"groups","one","yes","AR",0.60644,0.55127,0.58,0.000622254,0.000381838,NA,74.52,NA,NA,1,10.57,NA,NA,NA,NA,NA,0,0,"Ceboidea"
"409","pop","Leontopithecus_caissara","Black-Faced Lion Tamarin","Superagui Island Parana, Brazil","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,1,NA,1,NA,NA,1,3,NA,1,NA,NA,1,NA,NA,6,1,"wp","FFMM","FFMM",0.5,"groups","one","none","AR",0.60644,0.55127,0.58,0.000622254,0.000381838,NA,74.52,NA,NA,1,10.57,NA,NA,NA,NA,NA,0.5,3,"Ceboidea"
"412","pop","Leontopithecus_chrysopygus","Black Lion Tamarin","Caetetus Ecological Station, Brazil","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"none","FMM","FMM",1,"groups","one","none","AR",NA,NA,0.615,NA,NA,NA,63.2,0.2,NA,NA,9.25,14.42497834,NA,NA,NA,1.202081528,0,0,"Ceboidea"
"413","pop","Leontopithecus_chrysopygus","Black Lion Tamarin","Morro do Diabo State Park, Brazil","Forest_Wetland",0,1,"closed",2,"Diurnal",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"none","MF","MF",1,"groups","one","none","AR",NA,NA,0.615,NA,NA,NA,63.2,0.2,NA,NA,9.25,14.42497834,NA,NA,NA,1.202081528,0,0,"Ceboidea"
"415","pop","Leontopithecus_rosalia","Golden Lion Tamarin","Poco das Antas Biological Reserve, Brazil","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,10,NA,1,5,3,NA,1,NA,NA,NA,NA,NA,19,3,"wp","MF","MF",0.526315789,"groups","one","none","AR",0.62,0.598,NA,NA,NA,NA,67.3,NA,NA,2.7,14.5,25.21091034,NA,NA,3.252691193,1.272792206,0.473684211,9,"Ceboidea"
"416","pop","Leontopithecus_rosalia","Golden Lion Tamarin","Uniao Biological Reserve, Brazil","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,7,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,12,2,"wp","MF","MF",0.583333333,"groups","one","none","AR",0.62,0.598,NA,NA,NA,NA,67.3,NA,NA,2.7,14.5,25.21091034,NA,NA,3.252691193,1.272792206,0.416666667,5,"Ceboidea"
"417","pop","Leontopithecus_rosalia","Golden Lion Tamarin","Silva Jardim, Brazil","Forest",0,1,"closed",1,"Diurnal",4,3,NA,NA,NA,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,4,1,"wp","FMM","FMM",0.5,"groups","one","none","AR",0.62,0.598,NA,NA,NA,NA,67.3,NA,NA,2.7,14.5,25.21091034,NA,NA,3.252691193,1.272792206,0.5,2,"Ceboidea"
"424","pop","Lepilemur_edwardsi","Milne-Edwards' Sportive Lemur","Ankarafantsika, Madagascar","Forest",0,1,"closed",1,"Nocturnal",NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,"none","MF","MF",1,"solitary"," ","none","AR",0.918,0.934,1.011666667,0.014142136,0,0.092781104,0.3,NA,74.4,5.2,NA,NA,NA,NA,NA,NA,0,0,"Lemuroidea"
"425","pop","Lepilemur_edwardsi","Milne-Edwards' Sportive Lemur","Anpijoroa, Madagascar","Forest",0,1,"closed",1,"Nocturnal",NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,"none","MF","MF",1,"solitary"," ","none","AR",0.918,0.934,1.011666667,0.014142136,0,0.092781104,0.3,NA,74.4,5.2,NA,NA,NA,NA,NA,NA,0,0,"Lemuroidea"
"432","pop","Lepilemur_leucopus","White-footed Sportive Lemur","Berenty, Madagascar","Forest",0,1,"closed",1,"Nocturnal",NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,"none","MF","MF",1,"solitary","one","none","AR",0.617,0.594,0.5955,NA,NA,0.050204581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Lemuroidea"
"437","pop","Lepilemur_mustelinus","Weasel Sportive Lemur","Mantadya, Madagascar","Forest",0,1,"closed",1,"Nocturnal",NA,NA,5,5,5,6,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,11,1,"wp","MF","MF",0.545454545,"solitary","one","none","AR",NA,NA,0.98,NA,NA,0.028284271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.454545455,5,"Lemuroidea"
"442","pop","Lepilemur_ruficaudatus","Red-tailed Sportive Lemur","Morondava, Madagascar","Forest",0,1,"closed",1,"Nocturnal",NA,NA,NA,NA,NA,8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,"wp","MF","MF",0.888888889,"solitary","one","none","AR",0.7614,0.7549075,0.78,0.043392472,0.052407387,0.042426407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.111111111,0,"Lemuroidea"
"450","pop","Lophocebus_albigena","Grey-cheeked Mangabey","Kibale National Park, Uganda","Forest",0,1,"closed",1,"Diurnal",NA,NA,NA,NA,NA,1,NA,2,1,11,NA,NA,NA,NA,NA,NA,NA,15,3,"wp","FFMM","FFMM",0.733333333,"groups","one","none","AR",8.0975,5.836666667,6.95,0.670590536,0.291604755,NA,31.33333333,33.33333333,5.333333333,2.333333333,22.66666667,1.527525232,3.785938897,1.527525232,1.527525232,8.386497084,0.266666667,4,"Cercopithecoidea"
